弥猴桃,宝鸡市 ,￥3.50每斤,2020-12-14
砂糖橘,桂林市 ,￥1.00每斤,2020-12-14
橙子,永州市 ,￥1.30每斤,2020-12-14
砂糖橘,桂林市 ,￥1.20每斤,2020-12-14
西瓜,锦州市 ,￥0.50每斤,2020-12-14
橙子,赣州市 ,￥2.60每斤,2020-12-14
冰糖橙,黄石市 ,￥7.00每斤,2020-12-14
苹果,延安市 ,￥3.00每斤,2020-12-14
橙子,赣州市 ,￥40.00每箱,2020-12-14
西瓜,汕头市 ,￥4.80每斤,2020-12-13
橙子,赣州市 ,￥3.30每斤,2020-12-13
桔子,宜昌市 ,￥55.00每箱,2020-12-13
红富士苹果,烟台市 ,￥2.00每公斤,2020-12-13
橙子,赣州市 ,￥4.00每斤,2020-12-13
菠萝,国外进口 ,￥4.00每斤,2020-12-06
砂糖橘,梧州市 ,￥1.00每斤,2020-12-05
橙子,赣州市 ,￥2.50每斤,2020-12-05
桔子,来宾市 ,￥2.50每斤,2020-12-05
橙子,宜昌市 ,￥1.00每吨,2020-12-05
红富士苹果,烟台市 ,￥2.50每斤,2020-12-05
包装,澄迈县 ,￥2.00每斤,2020-12-05
橙子,怀化市 ,￥2.90每公斤,2020-12-05
桔子,南充市 ,￥3.20每斤,2020-12-05
橙子,赣州市 ,￥2.70每斤,2020-12-05
砂糖橘,贺州市 ,￥2.50每斤,2020-12-05
砂糖橘,来宾市 ,￥2.80每斤,2020-12-04
桔子,柳州市 ,￥2.60每斤,2020-12-04
苹果,运城市 ,￥2.50每斤,2020-12-04
橙子,宁波市 ,￥25.00每斤,2020-12-04
草莓,北京 ,￥37.00每斤,2020-12-04
椪柑,绵阳市 ,￥1.80每斤,2020-12-04
桔子,桂林市 ,￥3.00每斤,2020-12-03
橙子,南宁市 ,￥1.00每吨,2020-12-03
冰糖橙,龙岩市 ,￥2.70每吨,2020-12-03
橙子,宁波市 ,￥148.00每箱,2020-12-03
柚子,重庆 ,￥1.50每斤,2020-12-03
葡萄,渭南市 ,￥5.00每斤,2020-12-03
红富士苹果,天水市 ,￥140.00每箱,2020-12-03
其他,桂林市 ,￥4.50每斤,2020-12-10
橙子,赣州市 ,￥3.00每斤,2020-12-10
橙子,怀化市 ,￥48.00每箱,2020-12-10
橙子,桂林市 ,￥4.00每斤,2020-12-10
红富士苹果,大连市 ,￥3.00每斤,2020-12-10
椪柑,南宁市 ,￥3.00每斤,2020-12-09
桔子,吉安市 ,￥1.50每斤,2020-12-09
桔子,桂林市 ,￥3.50每吨,2020-12-09
冰糖橙,永州市 ,￥58.00每箱,2020-12-09
红富士苹果,临沂市 ,￥1.60每斤,2020-12-09
柿子,运城市 ,￥30.00每棵,2020-12-08
橙子,赣州市 ,￥1.80每斤,2020-12-07
橙子,桂林市 ,￥2.50每斤,2020-12-07
红富士苹果,临沂市 ,￥2.80每斤,2020-12-07
葡萄,石家庄市 ,￥12.00每盒,2020-12-07
红富士苹果,临沂市 ,￥0.60每斤,2020-12-07
其他,济南市 ,￥40.00每斤,2020-12-07
桔子,百色市 ,￥2.20每斤,2020-12-07
枣,晋中市 ,￥50.00每棵,2020-12-06
草莓,济南市 ,￥30.00每斤,2020-12-06
橙子,常德市 ,￥1.10每斤,2020-12-06
苹果,烟台市 ,￥2.00每斤,2020-12-06
橙子,南宁市 ,￥3.50每斤,2020-12-06
橙子,赣州市 ,￥2.80每斤,2020-12-06
橙子,赣州市 ,￥2.50每斤,2020-12-19
红富士苹果,渭南市 ,￥1.50每斤,2020-12-19
红提,大理白族自治州 ,￥6.00每公斤,2020-12-19
橙子,宜昌市 ,￥1.50每斤,2020-12-18
草莓,青岛市 ,￥13.00每斤,2020-12-18
橙子,宜昌市 ,￥1.50每斤,2020-12-18
桔子,宜昌市 ,￥0.80每斤,2020-12-18
砂糖橘,梧州市 ,￥3.00每斤,2020-12-18
红提,武汉市 ,￥1.00每件,2020-12-18
梨,铁岭市 ,￥4.00每斤,2020-12-18
橙子,成都市 ,￥1.50每斤,2020-12-18
辽伏苹果,铁岭市 ,￥4.00每斤,2020-12-18
橙子,重庆 ,￥6.00每斤,2020-12-17
橙子,怀化市 ,￥1.20每斤,2020-12-17
桔子,达州市 ,￥1.00每斤,2020-12-17
砂糖橘,贺州市 ,￥1.20每斤,2020-12-17
砂糖橘,南宁市 ,￥2.00每斤,2020-12-17
砂糖橘,来宾市 ,￥1.60每斤,2020-12-17
梨,烟台市 ,￥0.00每斤,2020-12-17
哈密瓜,东方市 ,￥2.50每斤,2020-12-16
橙子,赣州市 ,￥4.00每斤,2020-12-16
其他,桂林市 ,￥2.20每斤,2020-12-16
柚子,永州市 ,￥1.70每斤,2020-12-16
砂糖橘,南宁市 ,￥1.50每斤,2020-12-15
橙子,宁波市 ,￥16.00每斤,2020-11-28
橙子,赣州市 ,￥3.50每斤,2020-11-28
苹果,大连市 ,￥0.80每斤,2020-11-28
红富士苹果,石家庄市 ,￥2.00每斤,2020-11-28
草莓,太原市 ,￥280.00每件,2020-11-27
桔子,肇庆市 ,￥2.50每斤,2020-11-27
大桃,运城市 ,￥15.00每棵,2020-11-27
桔子,宁波市 ,￥150.00每盒,2020-11-27
桔子,资阳市 ,￥4.50每斤,2020-11-27
梨,石家庄市 ,￥18.00每件,2020-11-27
草莓,青岛市 ,￥40.00每盒,2020-11-27
草莓,文山壮族苗族自治州 ,￥30.00每斤,2020-11-27
橙子,丽水市 ,￥1.60每斤,2020-11-27
红富士苹果,阿克苏地区 ,￥100.00每箱,2020-11-27
桔子,贺州市 ,￥2.50每斤,2020-11-27
砂糖橘,桂林市 ,￥2.50每斤,2020-11-27
红提,秦皇岛市 ,￥2.00每斤,2020-11-27
其他,梧州市 ,￥3.00每斤,2020-11-27
桔子,南宁市 ,￥2.00每斤,2020-11-27
橙子,常德市 ,￥3.50每斤,2020-11-26
橙子,永州市 ,￥1.80每斤,2020-11-26
橙子,重庆 ,￥58.00每箱,2020-11-26
柚子,永州市 ,￥3.00每斤,2020-11-26
桔子,肇庆市 ,￥2.50每斤,2020-11-26
其他,成都市 ,￥4.50每斤,2020-11-21
桔子,内江市 ,￥3.30每斤,2020-11-21
橙子,崇左市 ,￥1.00每斤,2020-11-21
包装,宜春市 ,￥3.00每斤,2020-11-21
橙子,湘西土家族苗族自治州 ,￥1.50每斤,2020-11-21
西瓜,红河哈尼族彝族自治州 ,￥2.30每斤,2020-11-21
橙子,龙岩市 ,￥2.50每斤,2020-11-21
红富士苹果,运城市 ,￥1.40每斤,2020-11-20
冰糖橙,成都市 ,￥3.80每斤,2020-11-20
弥猴桃,衢州市 ,￥35.00每箱,2020-11-20
红富士苹果,营口市 ,￥2.00每斤,2020-11-20
杏子,运城市 ,￥18.00每棵,2020-11-20
橙子,赣州市 ,￥2.80每斤,2020-11-19
砂糖橘,桂林市 ,￥48.00每箱,2020-11-19
苹果,烟台市 ,￥3.50每斤,2020-11-19
红富士苹果,延安市 ,￥150.00每箱,2020-11-19
橙子,怀化市 ,￥60.00每箱,2020-11-19
红富士苹果,烟台市 ,￥2.60每斤,2020-11-19
砂糖橘,桂林市 ,￥3.00每斤,2020-11-19
其他,运城市 ,￥5.00每棵,2020-11-19
柚子,宁波市 ,￥3.50每斤,2020-11-18
砂糖橘,桂林市 ,￥3.00每斤,2020-11-18
砂糖橘,桂林市 ,￥2.50每斤,2020-11-18
草莓,丹东市 ,￥25.00每斤,2020-11-18
芒果,红河哈尼族彝族自治州 ,￥1.10每斤,2020-11-26
红富士苹果,昭通市 ,￥18.00每箱,2020-11-26
桔子,肇庆市 ,￥2.50每斤,2020-11-26
橙子,赣州市 ,￥2.80每斤,2020-11-26
砂糖橘,梧州市 ,￥2.50每吨,2020-11-26
砂糖橘,桂林市 ,￥2.50每斤,2020-11-26
香蕉,德宏傣族景颇族自治州 ,￥2.20每斤,2020-11-26
柿子,运城市 ,￥100.00每棵,2020-11-26
其他,桂林市 ,￥0.50每斤,2020-11-25
砂糖橘,桂林市 ,￥2.50每斤,2020-11-25
橙子,怀化市 ,￥50.00每箱,2020-11-25
红富士苹果,阿克苏地区 ,￥5.00每公斤,2020-11-25
橙子,赣州市 ,￥68.00每斤,2020-11-25
砂糖橘,桂林市 ,￥2.50每斤,2020-11-25
砂糖橘,桂林市 ,￥2.60每斤,2020-11-25
桔子,贵港市 ,￥3.50每斤,2020-11-25
砂糖橘,来宾市 ,￥1.50每斤,2020-11-24
桔子,邵阳市 ,￥55.00每箱,2020-11-24
其他,运城市 ,￥1.00每棵,2020-11-24
红富士苹果,咸阳市 ,￥50.00每箱,2020-11-24
大桃,昆明市 ,￥15.00每公斤,2020-11-23
包装,南宁市 ,￥1000.00每吨,2020-11-23
橙子,重庆 ,￥68.00每斤,2020-11-23
橙子,赣州市 ,￥2.00每斤,2020-11-23
砂糖橘,桂林市 ,￥3.00每斤,2020-11-16
橙子,玉溪市 ,￥3.50每斤,2020-11-16
草莓,济南市 ,￥40.00每斤,2020-11-16
冰糖橙,郴州市 ,￥5.00每斤,2020-11-16
桔子,荆州市 ,￥0.50每斤,2020-11-16
大桃,运城市 ,￥28.00每棵,2020-11-16
杏子,运城市 ,￥18.00每棵,2020-11-16
砂糖橘,荆州市 ,￥1.00每斤,2020-11-15
砂糖橘,南宁市 ,￥5.00每斤,2020-11-15
橙子,赣州市 ,￥68.00每箱,2020-11-15
大桃,枣庄市 ,￥1.00每斤,2020-11-15
枣,运城市 ,￥26.00每棵,2020-11-15
其他,大连市 ,￥0.60每斤,2020-11-14
冰糖橙,杭州市 ,￥6800.00每斤,2020-11-14
苹果,陇南市 ,￥0.80每斤,2020-11-14
其他,红河哈尼族彝族自治州 ,￥1600.00每吨,2020-11-14
红富士苹果,西安市 ,￥9800.00每箱,2020-11-14
橙子,赣州市 ,￥5.00每斤,2020-11-14
冰糖橙,常德市 ,￥0.60每斤,2020-11-13
草莓,青岛市 ,￥28.00每斤,2020-11-13
其他,运城市 ,￥0.50每棵,2020-11-13
砂糖橘,南宁市 ,￥2.30每斤,2020-11-13
红提,石家庄市 ,￥3.00每斤,2020-11-13
橙子,邵阳市 ,￥1.88每斤,2020-11-13
橙子,贺州市 ,￥2.50每斤,2020-11-13
桔子,南宁市 ,￥2.50每斤,2020-11-13
红富士苹果,淄博市 ,￥2.00每吨,2020-11-13
冰糖橙,郴州市 ,￥2.20每斤,2020-11-13
其他,运城市 ,￥8.00每棵,2020-11-13
苹果,烟台市 ,￥6.00每斤,2020-11-13
橙子,赣州市 ,￥2.60每斤,2020-11-13
其他,汉中市 ,￥0.35每斤,2020-11-12
砂糖橘,玉林市 ,￥2.50每斤,2020-11-12
橙子,宜昌市 ,￥1.80每斤,2020-11-12
红提,石家庄市 ,￥2.00每斤,2020-11-12
桔子,宁波市 ,￥25.00每斤,2020-11-12
苹果,天水市 ,￥80.00每箱,2020-11-12
橙子,赣州市 ,￥60.00每箱,2020-11-12
苹果,烟台市 ,￥0.80每斤,2020-11-12
红富士苹果,大连市 ,￥2.30每斤,2020-11-12
其他,汉中市 ,￥0.37每斤,2020-11-12
其他,赣州市 ,￥2.90每斤,2020-11-12
弥猴桃,泸州市 ,￥5.00每斤,2020-11-12
橙子,赣州市 ,￥70.00每箱,2020-11-11
橙子,赣州市 ,￥60.00每件,2020-11-11
橙子,赣州市 ,￥3.00每斤,2020-11-11
砂糖橘,南宁市 ,￥3.00每斤,2020-11-11
橙子,赣州市 ,￥2.80每斤,2020-11-11
苹果,葫芦岛市 ,￥1.20每斤,2020-11-09
杏子,运城市 ,￥35.00每棵,2020-11-09
橙子,赣州市 ,￥2.30每斤,2020-11-08
桔子,抚州市 ,￥1.80每斤,2020-11-08
橙子,永州市 ,￥2.30每斤,2020-11-08
苹果,辽阳市 ,￥1.20每斤,2020-11-08
橙子,重庆 ,￥3.00每件,2020-11-08
红富士苹果,延安市 ,￥88.00每箱,2020-11-08
砂糖橘,柳州市 ,￥1.00每斤,2020-11-08
桔子,永州市 ,￥3.20每斤,2020-11-08
橙子,赣州市 ,￥3.50每斤,2020-11-07
芒果,崇左市 ,￥2.80每斤,2020-11-07
橙子,贺州市 ,￥3.50每斤,2020-11-07
枣,阿克苏地区 ,￥5.00每公斤,2020-11-07
红富士苹果,阿克苏地区 ,￥2.60每斤,2020-11-07
红富士苹果,葫芦岛市 ,￥1.20每斤,2020-11-07
梨,渭南市 ,￥1.60每斤,2020-11-07
红富士苹果,烟台市 ,￥2.50每斤,2020-11-07
橙子,永州市 ,￥2.40每斤,2020-11-07
红富士苹果,秦皇岛市 ,￥2.00每斤,2020-11-07
桔子,黄冈市 ,￥1.00每斤,2020-11-07
大桃,朝阳市 ,￥5.00每斤,2020-11-07
其他,运城市 ,￥3000.00每棵,2020-11-07
砂糖橘,抚州市 ,￥1.00每斤,2020-11-06
桔子,阳江市 ,￥0.80每斤,2020-11-04
橙子,永州市 ,￥2.60每斤,2020-11-04
柿子,唐山市 ,￥1.15每斤,2020-11-04
桔子,常德市 ,￥3.50每斤,2020-11-03
桔子,眉山市 ,￥3.50每斤,2020-11-03
其他,怀化市 ,￥2.00每棵,2020-11-03
橙子,赣州市 ,￥3.50每斤,2020-11-03
冰糖橙,怀化市 ,￥2.00每斤,2020-11-03
砂糖橘,贵港市 ,￥1.50每斤,2020-11-03
冰糖橙,肇庆市 ,￥330.00每箱,2020-11-02
红富士苹果,运城市 ,￥2.98每斤,2020-11-02
葡萄,凉山彝族自治州 ,￥4.00每斤,2020-11-02
橙子,常德市 ,￥3.50每斤,2020-11-02
红富士苹果,秦皇岛市 ,￥1.50每斤,2020-11-02
砂糖橘,贵港市 ,￥1.50每斤,2020-11-02
橙子,赣州市 ,￥3.00每斤,2020-11-01
葡萄,凉山彝族自治州 ,￥2.00每斤,2020-11-01
苹果,葫芦岛市 ,￥1.50每斤,2020-11-01
葡萄,渭南市 ,￥3.00每斤,2020-11-01
苹果,平凉市 ,￥5.50每斤,2020-11-01
冰糖橙,湘西土家族苗族自治州 ,￥0.90每斤,2020-11-01
柠檬,资阳市 ,￥3.00每吨,2020-11-01
桔子,眉山市 ,￥4.00每斤,2020-11-01
草莓,邯郸市 ,￥35.00每千克,2020-11-01
冰糖橙,保山市 ,￥3.70每斤,2020-10-25
桔子,眉山市 ,￥3.50每斤,2020-10-25
橙子,崇左市 ,￥5.00每吨,2020-10-25
百香果,钦州市 ,￥3.00每斤,2020-10-25
橙子,赣州市 ,￥3.60每斤,2020-10-25
其他,潍坊市 ,￥1.20每斤,2020-10-25
桔子,南充市 ,￥3.50每斤,2020-10-25
大桃,徐州市 ,￥2.60每斤,2020-10-25
橙子,宁波市 ,￥26.00每斤,2020-10-25
苹果,凉山彝族自治州 ,￥4.00每斤,2020-10-25
包装,抚州市 ,￥2.00每斤,2020-10-25
椪柑,眉山市 ,￥5.50每斤,2020-10-25
红富士苹果,临沂市 ,￥0.60每斤,2020-10-25
苹果,凉山彝族自治州 ,￥5.00每斤,2020-10-25
橙子,赣州市 ,￥6.00每斤,2020-10-25
其他,汕头市 ,￥78.00每箱,2020-10-25
橙子,内江市 ,￥5.00每斤,2020-10-25
嘎啦苹果,阿克苏地区 ,￥13.00每斤,2020-10-25
椪柑,保山市 ,￥3.30每斤,2020-10-25
黄金帅苹果,营口市 ,￥0.70每斤,2020-10-25
橙子,赣州市 ,￥1.50每斤,2020-10-25
弥猴桃,渭南市 ,￥6.00每斤,2020-10-25
西瓜,北海市 ,￥0.90每斤,2020-10-25
橙子,邵阳市 ,￥2.50每斤,2020-10-25
红富士苹果,烟台市 ,￥3.00每公斤,2020-11-18
橙子,吉安市 ,￥55.00每箱,2020-11-18
橙子,赣州市 ,￥65.00每箱,2020-11-18
橙子,邵阳市 ,￥1.80每斤,2020-11-18
红富士苹果,渭南市 ,￥1.50每斤,2020-11-18
其他,运城市 ,￥18.00每棵,2020-11-18
其他,运城市 ,￥0.50每件,2020-11-18
橙子,邵阳市 ,￥1.60每斤,2020-11-18
砂糖橘,桂林市 ,￥3.00每斤,2020-11-17
冰糖橙,郴州市 ,￥3.00每斤,2020-11-17
橙子,荆州市 ,￥1.50每斤,2020-11-17
红富士苹果,秦皇岛市 ,￥2.00每斤,2020-11-17
橙子,赣州市 ,￥68.00每箱,2020-11-17
砂糖橘,桂林市 ,￥3.00每斤,2020-11-17
葡萄,石家庄市 ,￥16.00每斤,2020-11-17
橙子,钦州市 ,￥3.00每斤,2020-11-17
大桃,运城市 ,￥9.00每棵,2020-11-17
桔子,钦州市 ,￥5.00每斤,2020-11-17
橙子,赣州市 ,￥3.50每斤,2020-11-16
其他,运城市 ,￥15.00每棵,2020-11-16
椪柑,长沙市 ,￥2.00每斤,2020-11-16
其他,日照市 ,￥1.00每斤,2020-11-16
砂糖橘,桂林市 ,￥3.20每斤,2020-11-16
梨,商丘市 ,￥2.50每斤,2020-11-16
苹果,烟台市 ,￥4.50每斤,2020-11-11
橙子,赣州市 ,￥2.90每斤,2020-11-11
橙子,赣州市 ,￥5.00每吨,2020-11-11
橙子,赣州市 ,￥28.80每斤,2020-11-11
橙子,赣州市 ,￥28.80每斤,2020-11-11
红富士苹果,渭南市 ,￥2.20每斤,2020-11-11
柚子,新余市 ,￥5.00每斤,2020-11-11
芒果,国外进口 ,￥5.00每斤,2020-11-11
红富士苹果,阿克苏地区 ,￥2.00每斤,2020-11-10
冰糖橙,赣州市 ,￥2.50每斤,2020-11-10
红将军苹果,陇南市 ,￥0.80每斤,2020-11-10
红富士苹果,阿克苏地区 ,￥4.00每斤,2020-11-10
柚子,梅州市 ,￥3.60每斤,2020-11-10
桔子,南平市 ,￥3.90每斤,2020-11-10
樱桃,运城市 ,￥2000.00每棵,2020-11-10
橙子,赣州市 ,￥3.50每斤,2020-11-09
橙子,赣州市 ,￥3.88每斤,2020-11-09
苹果,葫芦岛市 ,￥1.00每斤,2020-11-09
柚子,重庆 ,￥10.00每个,2020-11-09
砂糖橘,成都市 ,￥10.00每斤,2020-11-09
砂糖橘,成都市 ,￥2.00每斤,2020-11-09
红富士苹果,延安市 ,￥70.00每箱,2020-11-09
红富士苹果,大连市 ,￥2.20每斤,2020-11-09
橙子,桂林市 ,￥4.00每斤,2020-11-09
橙子,赣州市 ,￥5.00每斤,2020-11-06
橙子,赣州市 ,￥65.00每箱,2020-11-06
柚子,漳州市 ,￥120.00每个,2020-11-06
柚子,漳州市 ,￥6.99每斤,2020-11-06
桔子,海口市 ,￥2.80每斤,2020-11-06
橙子,贺州市 ,￥2.30每斤,2020-11-06
红富士苹果,葫芦岛市 ,￥2.00每公斤,2020-11-06
椪柑,资阳市 ,￥1.00每斤,2020-11-06
红富士苹果,大连市 ,￥1.80每斤,2020-11-06
红富士苹果,运城市 ,￥4.00每斤,2020-11-06
百香果,江门市 ,￥5.00每斤,2020-11-05
葡萄,凉山彝族自治州 ,￥6.00每斤,2020-11-05
红富士苹果,营口市 ,￥1.60每斤,2020-11-05
桔子,襄樊市 ,￥0.50每斤,2020-11-05
榴梿,国外进口 ,￥59.00每斤,2020-11-05
红富士苹果,阿克苏地区 ,￥30.00每箱,2020-11-05
红富士苹果,昭通市 ,￥3.00每斤,2020-11-05
苹果,天水市 ,￥2.00每公斤,2020-11-05
其他,抚州市 ,￥1.20每斤,2020-11-05
杏子,运城市 ,￥80.00每棵,2020-11-05
石榴,西安市 ,￥2.50每斤,2020-11-05
橙子,赣州市 ,￥4.50每斤,2020-11-04
其他,南宁市 ,￥3.00每斤,2020-11-04
葡萄,凉山彝族自治州 ,￥5.00每斤,2020-11-04
红富士苹果,平凉市 ,￥2.50每斤,2020-12-23
红提,武汉市 ,￥1.00每个,2020-12-23
其他,怀化市 ,￥2.00每斤,2020-12-23
橙子,重庆 ,￥5.10每斤,2020-12-22
橙子,资阳市 ,￥60.00每箱,2020-12-22
橙子,资阳市 ,￥3.50每斤,2020-12-22
香蕉,百色市 ,￥1.20每斤,2020-12-22
柚子,梅州市 ,￥68.00每斤,2020-12-22
砂糖橘,桂林市 ,￥1.50每斤,2020-12-22
枣,吕梁市 ,￥2.30每斤,2020-12-21
桔子,眉山市 ,￥1.50每斤,2020-12-21
桔子,桂林市 ,￥3200.00每吨,2020-12-21
冰糖橙,怀化市 ,￥48.00每箱,2020-12-21
红富士苹果,平凉市 ,￥4.50每斤,2020-12-21
草莓,丹东市 ,￥30.00每盒,2020-12-21
橙子,赣州市 ,￥5.00每斤,2020-12-20
砂糖橘,桂林市 ,￥1.00每斤,2020-12-20
橙子,赣州市 ,￥90.00每箱,2020-12-20
橙子,重庆 ,￥5.00每斤,2020-12-19
草莓,烟台市 ,￥30.00每斤,2020-12-19
石榴,漳州市 ,￥2.00每斤,2020-12-19
冰糖橙,郴州市 ,￥60.00每箱,2020-12-19
其他,韶关市 ,￥8.00每斤,2020-12-19
红富士苹果,临沂市 ,￥0.60每斤,2020-12-19
大桃,新乡市 ,￥1.50每斤,2020-10-19
红富士苹果,平凉市 ,￥5.20每斤,2020-10-19
红富士苹果,运城市 ,￥2.20每斤,2020-10-19
大桃,潍坊市 ,￥2.00每斤,2020-10-19
红富士苹果,阿克苏地区 ,￥1.00每斤,2020-10-19
桔子,常德市 ,￥1.00每斤,2020-10-19
桔子,十堰市 ,￥0.45每斤,2020-10-19
桔子,桂林市 ,￥1.80每斤,2020-10-19
大桃,运城市 ,￥10.00每棵,2020-10-19
苹果,运城市 ,￥2.80每斤,2020-10-18
红富士苹果,烟台市 ,￥4.00每斤,2020-10-18
桔子,桂林市 ,￥1.50每斤,2020-10-18
其他,临沂市 ,￥3.00每斤,2020-10-18
桔子,荆州市 ,￥0.55每斤,2020-10-18
砂糖橘,贺州市 ,￥1.50每斤,2020-10-18
其他,兰州市 ,￥1.20每斤,2020-10-18
桔子,十堰市 ,￥0.45每斤,2020-10-18
橙子,赣州市 ,￥2.50每斤,2020-10-17
红富士苹果,烟台市 ,￥2.00每公斤,2020-10-17
红富士苹果,丹东市 ,￥1.50每斤,2020-10-17
桔子,衢州市 ,￥1.00每斤,2020-10-17
橙子,桂林市 ,￥1.20每斤,2020-10-17
桔子,十堰市 ,￥0.50每斤,2020-10-17
桔子,三明市 ,￥1.20每吨,2020-10-17
橙子,桂林市 ,￥1.60每斤,2020-10-14
红富士苹果,临沂市 ,￥0.60每斤,2020-10-14
人参果,昆明市 ,￥5.00每斤,2020-10-14
其他,临沂市 ,￥0.80每斤,2020-10-14
桔子,泸州市 ,￥0.50每斤,2020-10-14
大桃,运城市 ,￥1.80每棵,2020-10-14
百香果,黔南布依族苗族自治州 ,￥5.00每斤,2020-10-13
砂糖橘,桂林市 ,￥0.80每斤,2020-10-13
红富士苹果,烟台市 ,￥4.00每斤,2020-10-13
桔子,眉山市 ,￥4.50每斤,2020-10-13
桔子,宜昌市 ,￥0.80每斤,2020-10-13
其他,临沂市 ,￥0.80每斤,2020-10-13
其他,楚雄彝族自治州 ,￥2.00每斤,2020-10-13
其他,运城市 ,￥10.00每棵,2020-10-13
桔子,桂林市 ,￥1.80每斤,2020-10-13
樱桃,运城市 ,￥28.00每棵,2020-10-13
枣,运城市 ,￥15.00每棵,2020-10-13
桔子,十堰市 ,￥0.60每斤,2020-10-12
桔子,海口市 ,￥1.50每斤,2020-10-12
苹果,秦皇岛市 ,￥1.50每斤,2020-10-12
苹果,平凉市 ,￥3.50每斤,2020-10-12
红富士苹果,临沂市 ,￥0.70每斤,2020-10-12
梨,荷泽市 ,￥1.20每斤,2020-10-12
百香果,临高县 ,￥6.00每斤,2020-10-12
桔子,武汉市 ,￥0.70每斤,2020-10-08
苹果,营口市 ,￥1.00每斤,2020-10-07
弥猴桃,济南市 ,￥2.00每斤,2020-10-07
哈密瓜,潍坊市 ,￥0.60每斤,2020-10-07
其他,临沂市 ,￥1.00每斤,2020-10-07
梨,吕梁市 ,￥1.35每斤,2020-10-07
哈密瓜,潍坊市 ,￥1.00每斤,2020-10-07
桔子,荆州市 ,￥0.60每斤,2020-10-07
弥猴桃,泰安市 ,￥2.00每斤,2020-10-07
红富士苹果,三门峡市 ,￥2.80每斤,2020-10-06
其他,锦州市 ,￥1.10每斤,2020-10-06
红富士苹果,凉山彝族自治州 ,￥3.50每斤,2020-10-06
苹果,烟台市 ,￥3.00每斤,2020-10-06
石榴,西安市 ,￥6.50每斤,2020-10-06
大桃,日照市 ,￥1.00每斤,2020-10-06
其他,楚雄彝族自治州 ,￥2.00每斤,2020-10-06
红富士苹果,日照市 ,￥1.00每斤,2020-10-06
红富士苹果,营口市 ,￥1.50每斤,2020-10-06
其他,凉山彝族自治州 ,￥7.00每斤,2020-10-05
葡萄,运城市 ,￥4.00每斤,2020-10-05
苹果,张家口市 ,￥4.00每斤,2020-10-05
红富士苹果,潍坊市 ,￥3.00每斤,2020-10-05
李子,绍兴市 ,￥5.00每棵,2020-10-04
苹果,承德市 ,￥1.20每斤,2020-10-04
桔子,常德市 ,￥0.30每公斤,2020-09-30
弥猴桃,咸阳市 ,￥70.00每箱,2020-09-30
橙子,成都市 ,￥7.90每斤,2020-09-30
大桃,唐山市 ,￥3.80每斤,2020-09-29
百香果,万宁市 ,￥8.00每斤,2020-09-29
红富士苹果,临汾市 ,￥2.40每斤,2020-09-29
其他,楚雄彝族自治州 ,￥2.50每斤,2020-09-29
芒果,成都市 ,￥4.50每斤,2020-09-29
樱桃,运城市 ,￥30.00每棵,2020-09-29
其他,运城市 ,￥15.00每棵,2020-09-29
红富士苹果,临汾市 ,￥2.40每斤,2020-09-28
桔子,宜昌市 ,￥0.60每斤,2020-09-28
樱桃,运城市 ,￥20.00每棵,2020-09-28
苹果,天水市 ,￥2.40每斤,2020-09-28
桔子,湘西土家族苗族自治州 ,￥1.50每斤,2020-09-27
桔子,台州市 ,￥20.00每斤,2020-09-27
砂糖橘,桂林市 ,￥1.00每斤,2020-09-27
梨,宿州市 ,￥1.40每斤,2020-09-27
葡萄,邢台市 ,￥2.80每斤,2020-09-27
石榴,西安市 ,￥2.80每斤,2020-09-27
桔子,常德市 ,￥0.40每斤,2020-09-27
其他,桂林市 ,￥1.20每斤,2020-09-26
苹果,陇南市 ,￥3.00每斤,2020-09-26
柚子,张家界市 ,￥0.80每斤,2020-09-26
橙子,南平市 ,￥2.20每斤,2020-10-29
橙子,重庆 ,￥1.80每斤,2020-10-29
其他,黔西南布依族苗族自治州 ,￥1.20每斤,2020-10-29
椪柑,宜昌市 ,￥1.00每公斤,2020-10-29
辽伏苹果,铁岭市 ,￥4.00每斤,2020-10-29
其他,台州市 ,￥0.50每斤,2020-10-29
柚子,桂林市 ,￥4.50每斤,2020-10-29
橙子,内江市 ,￥0.40每公斤,2020-10-29
其他,永州市 ,￥2.60每斤,2020-10-29
橙子,贺州市 ,￥2.20每斤,2020-10-29
柚子,宜春市 ,￥1.80每斤,2020-10-29
其他,运城市 ,￥15.00每棵,2020-10-29
其他,运城市 ,￥180.00每棵,2020-10-29
苹果,葫芦岛市 ,￥1.30每斤,2020-10-28
橙子,宁波市 ,￥18.00每斤,2020-10-28
桔子,十堰市 ,￥0.40每斤,2020-10-27
桔子,十堰市 ,￥0.42每斤,2020-10-27
橙子,桂林市 ,￥265.00每箱,2020-10-26
橙子,赣州市 ,￥3.50每斤,2020-10-26
红富士苹果,临沂市 ,￥0.60每斤,2020-10-26
大桃,新乡市 ,￥4.00每斤,2020-10-26
橙子,赣州市 ,￥2.40每斤,2020-10-26
其他,运城市 ,￥0.50每棵,2020-10-26
冰糖橙,湛江市 ,￥2.00每斤,2020-10-25
梨,宿州市 ,￥0.80每斤,2020-08-31
梨,鞍山市 ,￥1.00每斤,2020-08-30
香蕉,济南市 ,￥1.60每斤,2020-08-30
苹果,天水市 ,￥3.50每斤,2020-08-30
梨,烟台市 ,￥3.00每斤,2020-08-29
